,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
787,160125.SZ,南方香港,南方基金,中国农业银行,股票型,20110926,,20111101,20110825,,2.9984,1.6,0.3,,1.0,0.1,,经人民币汇率调整的恒生指数收益率*95%+人民币同期活期存款利率*5%,L,股票型,契约型开放式,,20111101,20111101,E
788,164606.SZ,信用增利,华泰柏瑞基金,中国银行,债券型,20110922,,20111212,20110725,,2.1195,0.3,0.1,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20140922,20140922,E
789,159913.SZ,深价值,交银施罗德基金,中国农业银行,股票型,20110922,,20111025,20110829,,3.3233,0.5,0.1,,1.0,0.1,,深证300价值价格指数,L,被动指数型,契约型开放式,,20111025,20111025,E
790,159915.SZ,创业板,易方达基金,中国工商银行,股票型,20110920,,20111209,20110815,,5.6168,0.5,0.1,,1.0,0.1,,创业板指数,L,被动指数型,契约型开放式,,20111209,20111209,E
791,159912.SZ,深300ETF,汇添富基金,中国工商银行,股票型,20110916,,20111124,20110815,,5.2155,0.5,0.1,,1.0,0.1,,深证300指数,L,被动指数型,契约型开放式,,20111124,20111124,E
792,510290.SH,上证380ETF,南方基金,中国建设银行,股票型,20110916,,20111108,20110822,,3.3045,0.5,0.1,,1.0,0.1,,上证380指数,L,被动指数型,契约型开放式,,20111108,20111108,E
793,159916.SZ,深F60,建信基金,中国民生银行,股票型,20110908,,20111024,20110808,,3.8923,0.5,0.1,,1.0,0.1,,深证基本面60指数收益率,L,被动指数型,契约型开放式,,20111024,20111024,E
794,160415.SZ,华安量化,华安基金,中国银行,混合型,20110902,,20111018,20110801,,6.0804,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中债综合指数收益率*20%,L,混合型,契约型开放式,,20111018,20111018,E
795,164701.SZ,添富贵金,汇添富基金,中国工商银行,股票型,20110831,,20120301,20110725,,6.1481,1.0,0.26,,1.0,0.1,,伦敦金价格收益率(折成人民币后),L,股票型,契约型开放式,,20110922,20110922,E
796,162712.SZ,广发聚利,广发基金,中国建设银行,债券型,20110805,,20111027,20110704,,3.3575,0.6,0.2,,1.0,0.1,,中证全债指数收益率,L,债券型,契约型开放式,,20140805,20140805,E
797,160719.SZ,嘉实黄金,嘉实基金,中国工商银行,股票型,20110804,,20120210,20110704,,5.6803,1.0,0.26,,1.0,0.1,,伦敦金价格(汇率调整后),L,股票型,契约型开放式,,20110915,20110915,E
798,159910.SZ,深F120,嘉实基金,中国银行,股票型,20110801,,20110927,20110701,,4.8591,0.5,0.1,,1.0,0.1,,深证基本面120指数,L,被动指数型,契约型开放式,,20110927,20110927,E
799,165512.SZ,信诚机遇,中信保诚基金,中国建设银行,混合型,20110801,,20110916,20110629,,4.2422,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20110916,20110916,E
800,161217.SZ,国投资源,国投瑞银基金,中国工商银行,股票型,20110721,,20110829,20110620,,7.2639,0.6,0.13,,1.0,0.1,,中证上游资源产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110829,20110829,E
801,159909.SZ,深TMT,招商基金,中国银行,股票型,20110627,,20110901,20110516,,3.472,0.5,0.1,,1.0,0.1,,深证TMT50指数,L,被动指数型,契约型开放式,,20110901,20110901,E
802,163110.SZ,申万量化,申万菱信基金,中国工商银行,股票型,20110616,,20110801,20110516,,5.1299,1.5,0.25,,1.0,0.1,,中证500指数收益率*90%+银行同业存款收益率(税后)*10%,L,股票型,契约型开放式,,20110801,20110801,E
803,510270.SH,国企ETF,中银基金,招商银行,股票型,20110616,,20110818,20110516,,4.8577,0.5,0.1,,1.0,0.1,,上证国有企业100指数,L,被动指数型,契约型开放式,,20110818,20110818,E
804,165311.SZ,建信信用,建信基金,交通银行,债券型,20110616,,20110909,20110516,,7.6126,0.7,0.2,,1.0,0.1,,中国债券总指数收益率,L,债券型,契约型开放式,,20140616,20140616,E
805,159908.SZ,创业板BS,博时基金,交通银行,股票型,20110610,,20110713,20110503,,4.0323,0.5,0.1,,1.0,0.1,,创业板指数收益率,L,被动指数型,契约型开放式,,20110713,20110713,E
806,159907.SZ,中小300,广发基金,中国农业银行,股票型,20110603,,20110810,20110503,,7.1829,0.5,0.1,,1.0,0.1,,中小板300价格指数,L,被动指数型,契约型开放式,,20110810,20110810,E
807,161116.SZ,易基黄金,易方达基金,中国农业银行,股票型,20110506,,20111108,20110401,,26.5704,1.2,0.2,,1.0,0.1,,以伦敦黄金市场下午定盘价计价的国际现货黄金(经汇率折算)*50%+MSCI全球金矿股指数(MSCI ACWI SELECT GOLD MINERSIMI INDEX)*50%,L,股票型,契约型开放式,,20110721,20110721,E
808,163409.SZ,兴全绿色,兴证全球基金,中国工商银行,混合型,20110506,,20110707,20110406,,20.224,1.5,0.25,,1.0,0.1,,中证兴业证券ESG盈利100指数收益率*80%+中证国债指数收益率*20%,L,混合型,契约型开放式,,20110707,20110707,E
809,160512.SZ,博时卓越,博时基金,中国工商银行,混合型,20110422,,20110630,20110504,,7.7615,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20110630,20110630,E
810,510120.SH,非周期ETF,海富通基金,中国工商银行,股票型,20110422,,20110608,20110321,,6.5231,0.5,0.1,,1.0,0.1,,上证非周期行业100指数,L,被动指数型,契约型开放式,,20110608,20110608,E
811,510230.SH,金融ETF,国泰基金,中国银行,股票型,20110331,,20110523,20110301,,5.6604,0.5,0.1,,1.0,0.1,,上证180金融股指数,L,被动指数型,契约型开放式,,20110523,20110523,E
812,161216.SZ,双债A,国投瑞银基金,中国建设银行,债券型,20110329,,20110520,20110224,,12.3762,0.7,0.2,,1.0,0.1,,标普中国可转债指数收益率*45%+中债企业债总全价指数收益率*45%+中债国债总指数收益率*10%,L,债券型,契约型开放式,,20140331,20140331,E
813,150032.SZ,多利优先,嘉实基金,招商银行,债券型,20110323,,20110506,20110224,,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型封闭式,,20110506,,E
814,150033.SZ,多利进取,嘉实基金,招商银行,债券型,20110323,,20110506,20110224,,23.4021,0.7,0.2,,1.0,0.1,,中国债券总指数收益率*90%+沪深300指数收益率*10%,L,债券型,契约型封闭式,,20110506,,E
815,161907.SZ,万家红利,万家基金,中国建设银行,股票型,20110317,,20110615,20110214,,10.8864,0.75,0.15,,1.0,0.1,,中证红利指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20110615,20110615,E
816,150031.SZ,中证90B,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
817,150030.SZ,中证90A,银华基金,中国建设银行,股票型,20110317,,20110408,20110223,,7.7782,1.0,0.22,,1.0,0.1,,中证等权重90指数收益率*95%+商业银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20110408,,E
818,161714.SZ,招商金砖,招商基金,中国银行,股票型,20110211,,20110511,20110104,,4.3657,0.8,0.25,,1.0,0.1,,标准普尔金砖四国40总收益指数(S&P BRIC 40 Index(Net TR))收益率,L,被动指数型,契约型开放式,,20110318,20110318,E
819,150028.SZ,中证500A,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.1013,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
820,150029.SZ,中证500B,中信保诚基金,中国建设银行,股票型,20110211,,20110314,20110106,,0.152,1.0,0.22,,1.0,0.1,,中证500指数收益率*95%+金融同业存款利率*5%,L,被动指数型,契约型封闭式,,20110314,,E
821,166009.SZ,中欧动力,中欧基金,中国光大银行,混合型,20110210,,20110429,20110106,,4.0186,1.5,0.25,,1.0,0.1,,沪深300指数收益率*75%+中证全债指数收益率*25%,L,混合型,契约型开放式,,20110429,20110429,E
822,164808.SZ,工银四季,工银瑞信基金,中国农业银行,债券型,20110210,,20110328,20110111,,24.0346,0.6,0.2,,1.0,0.1,,中债信用债(财富)总指数收益率*80%+中债国开行债券(1~3年)总财富指数收益率*20%,L,债券型,契约型开放式,,20140210,20140210,E
823,510210.SH,上证指数ETF,富国基金,中国工商银行,股票型,20110130,,20110325,20110105,,3.2036,0.5,0.1,,1.0,0.1,,上证综合指数,L,被动指数型,契约型开放式,,20110325,20110325,E
824,164902.SZ,交银添利,交银施罗德基金,中国农业银行,债券型,20110127,,20110420,20110106,,18.9509,0.6,0.2,,1.0,0.1,,中债企业债总全价指数收益率*80%+中债国债总全价指数收益率*20%,L,债券型,契约型开放式,,20140128,20140128,E
825,510220.SH,中小盘ETF,华泰柏瑞基金,中国银行,股票型,20110126,,20110328,20101220,,3.4843,0.5,0.1,,1.0,0.1,,上证中小盘指数,L,被动指数型,契约型开放式,,20110328,20110328,E
826,159906.SZ,深成长,大成基金,中国农业银行,股票型,20101221,,20110223,20101123,,4.9864,0.5,0.1,,1.0,0.1,,深证成长40价格指数,L,被动指数型,契约型开放式,,20110223,20110223,E
827,165510.SZ,信诚四国,中信保诚基金,中国银行,股票型,20101217,,20110120,20101108,,3.992,1.75,0.3,,1.0,0.1,,标准普尔金砖四国(含香港)市场指数(总回报),L,积极配置型,契约型开放式,,20110114,20110114,E
828,161213.SZ,国投消费,国投瑞银基金,中国工商银行,股票型,20101216,,20110120,20101115,,12.4702,0.6,0.13,,1.0,0.1,,中证下游消费与服务产业指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20110120,20110120,E
829,510150.SH,消费ETF,招商基金,中国工商银行,股票型,20101208,,20110225,20101104,,6.8553,0.5,0.1,,1.0,0.1,,上证消费80指数,L,被动指数型,契约型开放式,,20110225,20110225,E
830,161815.SZ,银华通胀,银华基金,中国建设银行,股票型,20101206,,20101220,20101101,,6.9093,1.8,0.35,,1.0,0.1,,标普高盛商品总指数收益率(S&P GSCI Commodity Total Return Index),L,主题型,契约型开放式,,20110119,20110119,E
831,160617.SZ,鹏华丰润,鹏华基金,中国建设银行,债券型,20101202,,20101216,20101103,,13.3559,0.2,0.1,,1.0,0.1,,中债综合指数收益率,L,债券型,契约型开放式,,20131202,20131202,E
832,166008.SZ,中欧强债,中欧基金,广发银行,债券型,20101202,,20110218,20101101,,23.7429,0.7,0.2,,1.0,0.1,,中国债券总指数,L,债券型,契约型开放式,,20111202,20111202,E
833,510170.SH,商品ETF,国联安基金,中国银行,股票型,20101126,,20110125,20101101,,9.4211,0.6,0.1,,1.0,0.1,,上证大宗商品股票指数,L,被动指数型,契约型开放式,,20110125,20110125,E
834,510190.SH,上证龙头ETF,华安基金,中国工商银行,股票型,20101118,,20110110,20101025,,11.3035,0.5,0.1,,1.0,0.1,,上证龙头企业指数,L,被动指数型,契约型开放式,,20110110,20110110,E
835,161115.SZ,易基岁丰,易方达基金,中国银行,债券型,20101109,,20101203,20101101,,26.7911,0.3,0.1,,1.0,0.1,,中债新综合财富指数,L,债券型,契约型开放式,,20131111,20131111,E
836,159905.SZ,深红利,工银瑞信基金,中国农业银行,股票型,20101105,,20110111,20101018,,6.0744,0.5,0.1,,1.0,0.1,,深证红利价格指数,L,被动指数型,契约型开放式,,20110111,20110111,E
837,163407.SZ,兴全300,兴证全球基金,中国农业银行,股票型,20101102,,20110119,20101012,,29.5548,0.8,0.15,,1.0,0.1,,沪深300指数*95%+同业存款利率*5%,L,增强指数型,契约型开放式,,20110107,20110107,E
838,150023.SZ,深成指B,申万菱信基金,中国工商银行,股票型,20101022,,20101108,20100913,,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20101108,,E
839,150022.SZ,深成指A,申万菱信基金,中国工商银行,股票型,20101022,,20101108,20100913,,0.9531,1.0,0.22,,1.0,0.1,,深证成指增长率*95%+银行同业存款利率*5%,L,被动指数型,契约型封闭式,,20101108,,E
840,160717.SZ,恒生H股,嘉实基金,中国建设银行,股票型,20100930,,20101028,20100830,,10.1685,0.75,0.25,,1.0,0.1,,人民币/港币汇率*恒生中国企业指数,L,被动指数型,契约型开放式,,20101028,20101028,E
841,165509.SZ,信诚增强,中信保诚基金,中国建设银行,债券型,20100929,,20101108,20100913,,22.6607,0.7,0.2,,1.0,0.1,,中证综合债指数收益率,L,债券型,契约型开放式,,20130930,20130930,E
842,510110.SH,周期ETF,海富通基金,中国工商银行,股票型,20100919,,20101115,20100819,,9.6738,0.5,0.1,,1.0,0.1,,上证周期行业50指数,L,被动指数型,契约型开放式,,20101115,20101115,E
843,164105.SZ,华富强债,华富基金,中国建设银行,债券型,20100908,,20101011,20100901,,19.9921,0.6,0.2,,1.0,0.1,,中证全债指数,L,债券型,契约型开放式,,20130909,20130909,E
844,510160.SH,小康指数ETF,南方基金,中国工商银行,股票型,20100827,,20101101,20100726,,6.568,0.5,0.1,,1.0,0.1,,中证南方小康产业指数,L,被动指数型,契约型开放式,,20101101,20101101,E
845,160215.SZ,国泰价值,国泰基金,中国建设银行,混合型,20100813,,20100913,20100705,,12.7686,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+中证全债指数收益率*40%,L,灵活配置型,契约型开放式,,20100913,20100913,E
846,160807.SZ,长盛300,长盛基金,招商银行,股票型,20100804,,20100906,20100628,,8.9892,0.75,0.15,,1.0,0.1,,沪深300指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20100906,20100906,E
847,165508.SZ,信诚深度,中信保诚基金,中国建设银行,混合型,20100730,,20100920,20100621,,5.2414,1.5,0.25,,1.0,0.1,,上证180指数收益率*80%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20100927,20100927,E
848,161713.SZ,招商信用,招商基金,中国农业银行,债券型,20100625,,20100730,20100601,,21.1664,0.7,0.2,,1.0,0.1,,中债综合指数,L,债券型,契约型开放式,,20150730,20150730,E
849,510090.SH,社会责任ETF,建信基金,中国工商银行,股票型,20100528,,20100809,20100421,,4.1961,0.5,0.1,,1.0,0.1,,上证社会责任指数,L,被动指数型,契约型开放式,,20100809,20100809,E
850,150018.SZ,银华稳进,银华基金,中国民生银行,股票型,20100507,,20100607,20100401,,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100607,,E
851,150019.SZ,银华锐进,银华基金,中国民生银行,股票型,20100507,,20100607,20100401,,2.2745,1.0,0.2,,1.0,0.1,,深证100价格指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100607,,E
852,510030.SH,价值ETF,华宝基金,中国工商银行,股票型,20100423,,20100528,20100322,,21.0918,0.5,0.1,,1.0,0.1,,上证180价值指数,L,被动指数型,契约型开放式,,20100528,20100528,E
853,150016.SZ,合润A,兴证全球基金,招商银行,混合型,20100422,,20100531,20100322,,1.3465,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型封闭式,,20100531,,E
854,150017.SZ,合润B,兴证全球基金,招商银行,混合型,20100422,,20100531,20100322,,2.0197,1.5,0.25,,1.0,0.1,,沪深300指数*80%+中证国债指数*20%,L,混合型,契约型封闭式,,20100531,,E
855,150013.SZ,中证100B,国联安基金,中国建设银行,股票型,20100416,,20100618,20100318,,3.9462,1.0,0.22,,1.0,0.1,,中证100指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100618,,E
856,150012.SZ,中证100A,国联安基金,中国建设银行,股票型,20100416,,20100618,20100318,,2.6308,1.0,0.22,,1.0,0.1,,中证100指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型封闭式,,20100618,,E
857,510130.SH,中盘ETF,易方达基金,中国工商银行,股票型,20100329,,20100623,20100225,,27.5248,0.5,0.1,,1.0,0.1,,上证中盘指数,L,被动指数型,契约型开放式,,20100623,20100623,E
858,163001.SZ,长信医疗,长信基金,中国建设银行,混合型,20100326,,20100416,20100204,,7.4326,1.5,0.25,,1.0,0.1,,中证医药卫生指数收益率*60%+中国债券总指数收益率*40%,L,灵活配置型,契约型开放式,,20100416,20100416,E
859,160616.SZ,鹏华500,鹏华基金,中国工商银行,股票型,20100205,,20100428,20100104,,26.3072,0.75,0.15,,1.0,0.1,,中证500指数收益率*95%+银行同业存款利率*5%,L,被动指数型,契约型开放式,,20100428,20100428,E
860,166006.SZ,中欧成长,中欧基金,中国邮政储蓄银行,混合型,20091230,,20100326,20091201,,14.7764,1.5,0.25,,1.0,0.1,,沪深300指数收益率*75%+中债综合指数收益率*25%,L,混合型,契约型开放式,,20100326,20100326,E
861,160716.SZ,嘉实50,嘉实基金,中国工商银行,股票型,20091230,,20100210,20091210,,34.3703,1.0,0.18,,1.0,0.5,,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,L,被动指数型,契约型开放式,,20100210,20100210,E
862,510020.SH,超大盘ETF,博时基金,中国建设银行,股票型,20091229,,20100319,20091207,,14.0675,0.5,0.1,,1.0,0.1,,上证超级大盘指数,L,被动指数型,契约型开放式,,20100319,20100319,E
